"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-19",,"79","92",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-20",,"83","99","67"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-21",,"78","90","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-22",,"78","90","68"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-23",,"79","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-24",,"76",,"55"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-25",,"76","88","60"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-26",,"74","87","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-27",,"76","87","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-28",,"74","90","57"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-29",,"77","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-11-30",,"73",,
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-01",,"74","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-02",,"75","89",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-03",,"73","90","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-04",,"73","101","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-05",,"75","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-06",,"78","89","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-07",,"78","91",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-08",,"76","87","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-10",,"75","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-14",,"69","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-16",,"69","78",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-17",,"69","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-18",,"72","81","61"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-19",,"67","81","50"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-20",,"67","77","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-21",,"63","76","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-22",,"68","78",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-23",,"68","80","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-24",,"68","80","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-25",,"67","79","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-26",,"69","80","57"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-27",,"71","81","60"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-28",,"71","84",
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-30",,"68","82","52"
"PKM00041764","HYDERABAD AIRPORT, PK","2001-12-31",,"70","86","47"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-06",,"65","75","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-07",,"64","74","52"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-08",,"64","75","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-09",,"66","77","52"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-10",,"69","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-11",,"70","81",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-12",,"69","87","52"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-13",,"76","90","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-14",,"72","85","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-15",,"69",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-17",,"62","72","47"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-18",,"59","72","45"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-20",,"60","74","46"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-21",,"63","75","47"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-22",,"61","77","45"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-23",,"68","81","45"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-24",,"72","84","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-25",,"72","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-26",,"64",,"52"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-27",,"60","73","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-28",,"63","79","47"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-29",,"63","76","47"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-30",,"64","77","52"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-01-31",,"64",,"37"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-01",,"70","83","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-02",,"68","80","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-03",,"60","77","49"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-04",,"67","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-05",,"64",,"37"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-06",,"66","81",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-07",,"58","73",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-08",,"58","71","45"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-09",,"63","72",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-10",,"62","71",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-11",,"63","76","48"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-12",,"68","85",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-13",,"68","79",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-14",,"70","81",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-15",,"72","86","57"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-16",,"76","89",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-17",,"72","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-18",,"73","87","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-19",,"73",,"64"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-20",,"76","91",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-21",,"71","87","65"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-22",,"75","87","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-23",,"73","85","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-24",,"74","85","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-25",,"74",,"56"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-26",,"77","91",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-27",,"68",,"59"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-02-28",,"74",,"60"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-01",,"72",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-02",,"72","84","60"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-03",,"71","88","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-04",,"75",,"63"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-05",,"78","91","63"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-06",,"79",,"66"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-07",,"79",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-08",,"80","93","67"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-09",,"75","84",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-10",,"78","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-11",,"80","99","68"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-12",,"78","89","68"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-13",,"80","90","66"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-14",,"81","94","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-15",,"82","98","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-16",,"85","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-17",,"82","99","63"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-18",,"80","99","63"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-19",,"84","97","66"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-20",,"81","99","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-21",,"85","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-26",,"86","97",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-27",,"87","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-28",,"89","102","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-29",,"85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-30",,"87","108",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-03-31",,"91","110","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-01",,"91","104","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-02",,"88","102","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-03",,"84","106",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-04",,"90","106",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-05",,"86","101","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-06",,"85","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-07",,"85","97",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-08",,"83","94","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-10",,"91","104",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-11",,"88","105","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-13",,"78",,"74"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-15",,"85","99","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-16",,"88","102",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-17",,"87","104","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-18",,"92","108",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-19",,"87","107","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-20",,"90","103",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-21",,"91","108","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-22",,"92","108","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-23",,"89","106","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-24",,"91","109","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-25",,"92","105","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-26",,"94","109","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-04-28",,"89","115","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-01",,"94","112","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-02",,"90","109","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-03",,"91","108","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-04",,"96","117","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-05",,"99",,"81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-06",,"96","113","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-07",,"92","108","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-08",,"90","106",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-09",,"87",,"79"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-10",,"92",,"81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-11",,"97","112",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-12",,"93","109","83"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-13",,"92","106","83"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-14",,"92","104",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-15",,"87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-16",,"95","110","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-17",,"99","116",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-18",,"90","109",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-19",,"101","118","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-20",,"97","114","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-21",,"96","113","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-22",,"88","103","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-23",,"88","102","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-24",,"91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-25",,"91","103","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-26",,"90","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-27",,"90","100","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-28",,"90","106","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-29",,"93","108",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-30",,"94","107",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-05-31",,"93","109","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-01",,"96","108",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-02",,"92","107",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-03",,"90",,"81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-04",,"91","106","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-05",,"91","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-06",,"92","102","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-07",,"91","100","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-08",,"90","101","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-09",,"90","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-10",,"90","102",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-11",,"90","107","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-12",,"90","108",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-13",,"92","107","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-14",,"93","102","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-15",,"91","105","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-16",,"95","107","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-22",,"92","106","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-23",,"92","105","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-24",,"93","105","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-25",,"94","106","85"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-26",,"93","108","86"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-27",,"90","107",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-28",,"93","103",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-29",,"94","107","83"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-06-30",,"92","102",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-01",,"92",,"83"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-02",,"90",,"83"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-03",,"91","100","83"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-04",,"94","108","84"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-05",,"91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-06",,"87","99","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-07",,"89","99","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-08",,"88","99","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-09",,"91","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-10",,"91","102","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-11",,"88","103","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-12",,"89","100","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-13",,"88","99","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-14",,"85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-15",,"88","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-16",,"87","99","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-17",,"88","98","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-18",,"89","98",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-19",,"87","99","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-20",,"86",,"80"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-21",,"83","91",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-22",,"86","92",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-23",,"87","96","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-24",,"86","93",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-25",,"86",,"80"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-26",,"85","96","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-27",,"85",,"79"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-28",,"86","97","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-29",,"87","99","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-30",,"90","105","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-07-31",,"88","99","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-01",,"86","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-02",,"87","100","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-03",,"84","97","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-04",,"85","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-05",,"85","94","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-06",,"87","98","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-07",,"86",,"73"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-08",,"88","100","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-09",,"86","98","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-10",,"87","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-11",,"86","93",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-13",,"84","91",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-14",,"85","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-15",,"86","99","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-16",,"84","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-17",,"85",,"77"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-18",,"83","96","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-19",,"86","98","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-20",,"84","95","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-21",,"83",,"78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-22",,"84",,"77"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-23",,"86","96","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-24",,"91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-25",,"96",,"81"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-26",,"87","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-27",,"82","90","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-28",,"86","95",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-29",,"84","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-30","0.00","86","99","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-08-31","0.00","88","102","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-01",,"90","100","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-04","0.00","87","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-05","0.00","85","102","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-06","0.00","84","98","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-07","0.00","83","97","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-08","0.00","83","97",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-09","0.00","89","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-10","0.00","83",,"74"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-11","0.00","82","103","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-12","0.00","86","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-13",,"80",,"74"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-14","0.00","82",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-15","0.00","84","98",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-16","0.00","82",,"75"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-17","0.00","81","93","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-18",,"85",,"77"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-22","0.00","84","101","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-23",,"87","99","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-09-29","0.00","85","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-01","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-02","0.00","88",,"73"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-03","0.00","89","107","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-04","0.00","87","104","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-05","0.00","87","103",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-06","0.00","88","103",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-07","0.00","89",,"73"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-08","0.00","89","104","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-09","0.00","89","103","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-10","0.00","91","105","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-11",,"93",,
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-12","0.00","93","108",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-13","0.00","92","108","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-14","0.00","82","95",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-15","0.00","87","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-16","0.00","87","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-17","0.00","92","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-18","0.00","88","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-19","0.00","85","100","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-20","0.00","85","97",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-21","0.00","83",,"73"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-22","0.00","80","90","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-23","0.00","83","94","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-24","0.00","85","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-25","0.00","83","98","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-27","0.00","88","102",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-28","0.00","85","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-29","0.00","80","100","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-30","0.00","83","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-10-31","0.00","85","98",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-01","0.00","85","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-02","0.00","83","96","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-03","0.00","82","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-04","0.00","84","100","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-05","0.00","81","98","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-06","0.00","82","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-07","0.00","82","89",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-08","0.00","76","82","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-09","0.00","79","85","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-10",,"74","81",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-11","0.00","75","81",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-12","0.00","73","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-13","0.00","74","83",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-14","0.00","76","89",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-15","0.00","79","92","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-16","0.00","77","91","65"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-17","0.00","81","95",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-18","0.00","82","95",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-19","0.00","78","89",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-20","0.00","73","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-21","0.00","72","90","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-22","0.00","75","87","61"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-23","0.00","74","86",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-24","0.00","78","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-25","0.00","74","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-26","0.00","71","88","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-27","0.00","75","88",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-28","0.00","72","88","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-29","0.00","72","86","63"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-11-30","0.00","75","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2002-12-01","0.00","71","84","45"
"PKM00041764","HYDERABAD AIRPORT, PK","2002-12-02","0.00","70","84",
